,Year,#,Team,Pts,Opp.Pts,Margin,Pace,Off. Eff,Def. Eff,Net Rtg.,EFg%,Opp. EFg%,Ts%,Opp. Ts%,Reb. %,Eff.,Opp. Eff.,Win,Loss
645,1998,22,Portland Trailblazers,94.32,92.92,1.4,90.31,103.65,102.09,1.56,0.47600000000000003,0.46,0.524,0.507,52.9,106.43,101.84,46.0,36.0
646,1998,23,Sacramento Kings,93.13,98.72,-5.59,92.53,100.39,106.39,-5.99,0.46399999999999997,0.48200000000000004,0.502,0.526,47.94,100.92,113.99,27.0,55.0
647,1998,24,San Antonio Spurs,92.52,88.54,3.99,88.42,103.85,98.86,4.99,0.493,0.43700000000000006,0.531,0.483,52.68,108.57,94.62,56.0,26.0
648,1998,25,Seattle SuperSonics,100.56,93.39,7.17,89.73,111.64,103.78,7.86,0.521,0.478,0.5579999999999999,0.519,47.74,115.35,103.98,61.0,21.0
649,1998,26,Toronto Raptors,94.89,104.16,-9.27,93.16,100.58,110.62,-10.04,0.46299999999999997,0.508,0.504,0.545,46.91,104.09,124.68,16.0,66.0
650,1998,27,Utah Jazz,100.96,94.43,6.54,89.45,112.3,104.86,7.44,0.51,0.47100000000000003,0.569,0.524,52.92,119.92,100.5,62.0,20.0
651,1998,28,Vancouver Grizzlies,96.62,103.93,-7.31,92.61,103.54,111.43,-7.89,0.48200000000000004,0.507,0.527,0.5479999999999999,49.21,106.9,124.71,19.0,63.0
652,1998,29,Washington Wizards,97.18,96.6,0.59,91.88,105.1,104.28,0.83,0.47600000000000003,0.48200000000000004,0.514,0.528,49.75,108.42,106.84,42.0,40.0
653,1997,1,Atlanta Hawks,94.81,89.37,5.44,87.35,107.79,101.55,6.24,0.498,0.47200000000000003,0.542,0.51,50.77,106.0,96.4,56.0,26.0
654,1997,2,Boston Celtics,100.59,107.92,-7.33,95.93,103.67,111.49,-7.82,0.474,0.539,0.52,0.575,47.47,106.13,128.35,15.0,67.0
655,1997,3,Charlotte Hornets,98.88,97.01,1.87,88.97,110.43,108.06,2.38,0.518,0.496,0.562,0.5329999999999999,49.04,113.83,106.68,54.0,28.0
656,1997,4,Chicago Bulls,103.15,92.34,10.81,90.35,113.79,101.69,12.1,0.511,0.47100000000000003,0.547,0.509,52.88,123.87,96.67,69.0,13.0
657,1997,5,Cleveland Cavaliers,87.48,85.63,1.84,82.99,104.47,102.08,2.39,0.493,0.48200000000000004,0.531,0.534,50.3,98.16,92.93,42.0,40.0
658,1997,6,Dallas Mavericks,90.59,96.95,-6.37,89.41,100.6,107.83,-7.23,0.469,0.5,0.509,0.542,48.36,97.12,111.73,24.0,58.0
659,1997,7,Denver Nuggets,97.81,104.09,-6.28,92.79,104.01,110.77,-6.77,0.486,0.501,0.53,0.539,49.29,107.56,120.06,21.0,61.0
660,1997,8,Detroit Pistons,94.18,88.94,5.24,84.76,110.28,103.89,6.39,0.512,0.48700000000000004,0.5539999999999999,0.524,49.39,104.67,97.95,54.0,28.0
661,1997,9,Golden State Warriors,99.62,104.35,-4.73,92.42,106.58,111.51,-4.93,0.493,0.518,0.5429999999999999,0.5589999999999999,49.87,108.51,121.82,30.0,52.0
662,1997,10,Houston Rockets,100.59,96.11,4.48,91.69,108.74,104.12,4.62,0.52,0.48100000000000004,0.56,0.516,50.96,116.34,106.63,57.0,25.0
663,1997,11,Indiana Pacers,95.35,94.38,0.98,89.34,105.39,104.38,1.01,0.49,0.48,0.537,0.529,51.15,105.35,104.26,39.0,43.0
664,1997,12,Los Angeles Clippers,97.18,99.54,-2.35,91.41,104.98,107.25,-2.27,0.48200000000000004,0.499,0.524,0.547,48.78,105.11,111.04,36.0,46.0
665,1997,13,Los Angeles Lakers,100.0,95.73,4.27,91.57,107.84,103.29,4.55,0.496,0.478,0.535,0.52,50.2,113.94,105.13,56.0,26.0
666,1997,14,Miami Heat,94.83,89.34,5.49,88.6,106.36,100.27,6.09,0.507,0.465,0.546,0.512,50.28,106.43,95.4,61.0,21.0
667,1997,15,Milwaukee Bucks,95.34,97.23,-1.89,89.77,105.94,108.18,-2.25,0.496,0.501,0.541,0.545,49.89,103.77,109.77,33.0,49.0
668,1997,16,Minnesota Timberwolves,96.12,97.6,-1.48,91.03,105.07,106.78,-1.71,0.485,0.486,0.5329999999999999,0.534,48.7,109.02,109.4,40.0,42.0
669,1997,17,New Jersey Nets,97.24,101.81,-4.56,93.19,103.83,108.83,-5.0,0.456,0.503,0.499,0.546,51.76,107.2,117.6,26.0,56.0
670,1997,18,New York Knicks,95.35,92.23,3.12,90.6,104.24,100.49,3.75,0.501,0.46299999999999997,0.546,0.516,52.7,107.6,95.16,57.0,25.0
671,1997,19,Orlando Magic,94.13,94.49,-0.35,88.89,104.96,105.57,-0.61,0.48100000000000004,0.495,0.524,0.5329999999999999,48.63,102.42,108.54,45.0,37.0
672,1997,20,Philadelphia 76ers,100.18,106.72,-6.54,96.18,103.58,110.45,-6.87,0.47,0.51,0.518,0.5479999999999999,49.88,106.16,124.77,22.0,60.0
673,1997,21,Phoenix Suns,102.82,102.16,0.66,93.5,109.0,108.52,0.47,0.508,0.507,0.552,0.545,48.4,116.46,115.95,40.0,42.0
674,1997,22,Portland Trailblazers,98.95,94.78,4.17,91.03,107.74,103.17,4.57,0.503,0.47100000000000003,0.544,0.522,53.01,110.09,101.0,49.0,33.0
675,1997,23,Sacramento Kings,96.44,99.82,-3.38,91.32,104.67,108.38,-3.71,0.485,0.495,0.526,0.542,50.02,104.94,111.79,34.0,48.0
676,1997,24,San Antonio Spurs,90.46,98.34,-7.88,87.49,103.14,112.11,-8.97,0.47200000000000003,0.514,0.512,0.5539999999999999,49.09,98.74,115.11,20.0,62.0
677,1997,25,Seattle SuperSonics,100.88,93.16,7.72,90.64,110.74,102.37,8.36,0.51,0.49,0.557,0.534,50.08,116.87,100.42,57.0,25.0
678,1997,26,Toronto Raptors,95.48,98.6,-3.12,91.01,104.11,107.7,-3.59,0.48100000000000004,0.504,0.521,0.547,50.03,104.79,112.34,30.0,52.0
679,1997,27,Utah Jazz,103.1,94.31,8.79,90.03,113.64,103.77,9.87,0.531,0.48,0.581,0.534,51.9,125.09,98.02,64.0,18.0
680,1997,28,Vancouver Grizzlies,89.18,99.42,-10.23,88.78,99.95,111.46,-11.51,0.47100000000000003,0.51,0.507,0.5479999999999999,46.67,98.89,118.54,14.0,68.0
681,1997,29,Washington Wizards,99.35,97.73,1.62,92.34,106.65,104.61,2.04,0.505,0.491,0.54,0.5329999999999999,50.54,113.49,105.07,44.0,38.0
