,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2583,2009,Mario West,SG,24.0,ATL,11.0,0.0,4.2,0.2,0.9,0.2,0.0,0.1,0.0,0.2,0.8,0.222,0.2,0.1,0.4,0.25,0.0,0.5,0.5,0.2,0.2,0.0,0.1,0.2,0.5
2584,2009,James White,SF,26.0,HOU,5.0,0.0,2.4,0.6,1.8,0.33299999999999996,0.2,0.4,0.5,0.4,1.4,0.28600000000000003,0.389,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,1.4
2585,2009,Deron Williams,PG,24.0,UTA,5.0,5.0,42.2,5.8,14.0,0.414,1.8,5.0,0.36,4.0,9.0,0.444,0.479,6.8,8.2,0.8290000000000001,0.8,3.0,3.8,10.8,1.8,0.4,4.2,3.4,20.2
2586,2009,Lou Williams,SG,22.0,PHI,6.0,0.0,24.8,3.5,8.5,0.41200000000000003,1.0,2.7,0.375,2.5,5.8,0.429,0.47100000000000003,1.7,2.5,0.667,0.3,2.2,2.5,2.8,0.5,0.2,2.0,1.7,9.7
2587,2009,Marvin Williams,SF,22.0,ATL,6.0,3.0,16.2,1.7,4.8,0.345,0.2,1.0,0.16699999999999998,1.5,3.8,0.391,0.36200000000000004,1.5,2.2,0.6920000000000001,0.5,1.0,1.5,1.0,0.8,0.3,1.0,1.3,5.0
2588,2009,Mo Williams,PG,26.0,CLE,14.0,14.0,38.6,5.7,14.0,0.408,2.5,6.7,0.37200000000000005,3.2,7.3,0.441,0.49700000000000005,2.4,3.1,0.767,0.6,2.6,3.2,4.1,0.7,0.1,2.1,3.1,16.3
2589,2009,Metta World Peace,SF,29.0,HOU,13.0,13.0,37.5,6.2,15.6,0.39399999999999996,1.8,6.4,0.27699999999999997,4.4,9.2,0.475,0.451,1.5,2.2,0.7140000000000001,0.9,3.4,4.3,4.2,1.1,0.2,2.5,2.1,15.6
2590,2009,Antoine Wright,SF,24.0,DAL,10.0,5.0,16.7,2.1,4.3,0.488,0.8,2.1,0.381,1.3,2.2,0.591,0.581,0.9,1.1,0.818,0.5,0.8,1.3,1.0,0.3,0.2,0.4,3.0,5.9
2591,2009,Dorell Wright,SF,23.0,MIA,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592,2009,Julian Wright,SF,21.0,NOH,4.0,0.0,8.0,0.8,1.8,0.429,0.0,0.0,,0.8,1.8,0.429,0.429,0.5,1.0,0.5,0.0,1.5,1.5,0.5,0.0,0.3,0.3,1.5,2.0
2593,2009,Thaddeus Young,PF,20.0,PHI,6.0,6.0,38.2,5.2,11.7,0.44299999999999995,0.8,2.0,0.41700000000000004,4.3,9.7,0.44799999999999995,0.479,0.8,1.0,0.833,1.5,3.0,4.5,1.3,1.0,0.2,1.3,2.8,12.0
2594,2010,Arron Afflalo,SG,24.0,DEN,6.0,6.0,20.0,3.3,5.3,0.625,1.0,2.3,0.429,2.3,3.0,0.778,0.7190000000000001,1.5,1.8,0.818,0.2,1.8,2.0,1.2,0.2,0.3,0.7,3.5,9.2
2595,2010,LaMarcus Aldridge,PF,24.0,POR,6.0,6.0,38.2,6.7,15.5,0.43,0.2,0.3,0.5,6.5,15.2,0.429,0.435,5.5,7.3,0.75,1.7,4.3,6.0,2.2,1.2,1.8,1.8,2.7,19.0
2596,2010,Malik Allen,PF,31.0,DEN,4.0,0.0,2.8,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.5,0.3,0.8,0.0,0.3,0.0,0.0,0.5,0.0
2597,2010,Ray Allen*,SG,34.0,BOS,24.0,24.0,38.5,5.5,12.7,0.431,2.3,6.0,0.386,3.1,6.6,0.47200000000000003,0.523,2.9,3.3,0.863,0.5,2.8,3.3,2.6,0.9,0.1,1.5,3.1,16.1
2598,2010,Tony Allen,SG,28.0,BOS,24.0,0.0,16.3,2.0,4.1,0.48,0.0,0.2,0.0,2.0,3.9,0.505,0.48,1.2,1.5,0.778,0.5,1.2,1.7,0.7,1.0,0.6,1.0,2.4,5.1
2599,2010,Lou Amundson,PF,27.0,PHO,16.0,0.0,12.1,1.2,2.3,0.528,0.0,0.0,,1.2,2.3,0.528,0.528,0.6,1.3,0.429,1.9,1.6,3.5,0.1,0.4,0.4,0.4,1.9,2.9
2600,2010,Chris Andersen,PF,31.0,DEN,6.0,0.0,19.3,1.5,2.8,0.529,0.0,0.0,,1.5,2.8,0.529,0.529,1.5,2.3,0.643,1.2,3.3,4.5,0.2,0.2,1.0,0.7,2.3,4.5
2601,2010,Ryan Anderson,PF,21.0,ORL,9.0,0.0,9.9,1.0,3.2,0.31,0.4,1.6,0.28600000000000003,0.6,1.7,0.33299999999999996,0.379,0.1,0.1,1.0,0.9,2.6,3.4,0.3,0.2,0.2,0.6,1.3,2.6
2602,2010,Carmelo Anthony,SF,25.0,DEN,6.0,6.0,42.3,10.7,23.0,0.46399999999999997,1.0,3.2,0.316,9.7,19.8,0.48700000000000004,0.486,8.3,9.5,0.877,2.3,6.2,8.5,3.3,2.0,0.5,3.5,4.3,30.7
2603,2010,Joel Anthony,C,27.0,MIA,5.0,0.0,15.8,1.0,1.4,0.7140000000000001,0.0,0.0,,1.0,1.4,0.7140000000000001,0.7140000000000001,0.6,0.8,0.75,1.2,0.6,1.8,0.2,0.4,1.0,0.2,1.8,2.6
2604,2010,Carlos Arroyo,PG,30.0,MIA,5.0,5.0,23.0,2.4,5.2,0.462,0.0,0.2,0.0,2.4,5.0,0.48,0.462,0.4,0.4,1.0,0.4,1.4,1.8,2.2,0.6,0.0,0.6,1.8,5.2
2605,2010,D.J. Augustin,PG,22.0,CHA,4.0,0.0,18.3,1.3,4.3,0.294,0.5,1.5,0.33299999999999996,0.8,2.8,0.273,0.353,1.3,1.5,0.833,0.3,0.8,1.0,1.8,0.3,0.3,1.0,1.0,4.3
2606,2010,Jeff Ayres,C,22.0,POR,3.0,0.0,5.7,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,1.0,1.3,0.75,0.7,0.0,0.7,0.0,0.7,1.0,0.3,0.3,2.3
2607,2010,Leandro Barbosa,PG,27.0,PHO,16.0,0.0,15.6,2.7,6.4,0.41700000000000004,0.8,2.2,0.34299999999999997,1.9,4.3,0.456,0.47600000000000003,1.1,1.5,0.708,0.1,1.2,1.3,1.3,0.3,0.1,0.9,2.1,7.2
2608,2010,J.J. Barea,PG,25.0,DAL,6.0,0.0,17.5,2.5,6.2,0.405,0.7,1.7,0.4,1.8,4.5,0.40700000000000003,0.45899999999999996,0.2,0.5,0.33299999999999996,0.7,1.3,2.0,2.5,0.3,0.2,1.7,2.2,5.8
2609,2010,Matt Barnes,SF,29.0,ORL,14.0,14.0,23.3,2.1,5.4,0.4,0.9,2.3,0.375,1.3,3.1,0.419,0.48,1.2,1.4,0.85,1.1,3.6,4.7,1.4,0.7,0.2,0.7,2.0,6.4
2610,2010,Brandon Bass,PF,24.0,ORL,7.0,0.0,6.0,1.0,1.9,0.5379999999999999,0.0,0.0,,1.0,1.9,0.5379999999999999,0.5379999999999999,0.7,0.9,0.833,0.3,0.9,1.1,0.1,0.0,0.0,0.1,0.3,2.7
2611,2010,Nicolas Batum,SF,21.0,POR,6.0,6.0,23.2,2.8,6.2,0.45899999999999996,1.5,3.5,0.429,1.3,2.7,0.5,0.581,1.0,1.3,0.75,0.7,2.5,3.2,0.8,0.3,0.0,0.7,2.2,8.2
2612,2010,Jerryd Bayless,SG,21.0,POR,6.0,2.0,27.7,4.7,10.8,0.431,1.0,2.5,0.4,3.7,8.3,0.44,0.47700000000000004,3.2,4.0,0.792,0.7,2.0,2.7,3.8,0.3,0.0,1.3,3.5,13.5
2613,2010,Michael Beasley,PF,21.0,MIA,5.0,5.0,27.0,4.4,9.8,0.449,0.2,0.4,0.5,4.2,9.4,0.447,0.45899999999999996,1.4,1.8,0.778,2.0,3.8,5.8,0.6,0.8,0.0,2.6,2.0,10.4
2614,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615,2010,Rodrigue Beaubois,PG,21.0,DAL,4.0,0.0,7.8,2.3,4.8,0.474,0.5,1.5,0.33299999999999996,1.8,3.3,0.5379999999999999,0.526,0.3,0.8,0.33299999999999996,0.5,1.0,1.5,1.0,0.0,0.0,0.8,1.3,5.3
2616,2010,Charlie Bell,SG,30.0,MIL,3.0,0.0,2.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
2617,2010,Mike Bibby,PG,31.0,ATL,11.0,11.0,26.5,3.3,7.3,0.45,1.3,3.1,0.41200000000000003,2.0,4.2,0.478,0.5379999999999999,0.6,0.9,0.7,0.5,2.1,2.5,2.5,0.8,0.0,1.1,2.4,8.5
2618,2010,Chauncey Billups,PG,33.0,DEN,6.0,6.0,34.5,6.2,13.8,0.446,1.8,5.2,0.355,4.3,8.7,0.5,0.512,6.2,7.0,0.8809999999999999,0.2,2.2,2.3,6.3,1.0,0.5,3.0,4.0,20.3
2619,2010,DeJuan Blair,PF,20.0,SAS,10.0,0.0,9.1,1.6,3.2,0.5,0.0,0.0,,1.6,3.2,0.5,0.5,0.5,0.9,0.556,1.9,2.0,3.9,0.5,0.5,0.4,0.2,1.8,3.7
2620,2010,Keith Bogans,SF,29.0,SAS,8.0,0.0,6.9,0.3,1.3,0.2,0.1,0.8,0.16699999999999998,0.1,0.5,0.25,0.25,0.0,0.0,,0.1,0.6,0.8,0.3,0.3,0.1,0.3,1.1,0.6
2621,2010,Matt Bonner,PF,29.0,SAS,10.0,0.0,17.3,1.9,4.4,0.43200000000000005,1.0,2.7,0.37,0.9,1.7,0.529,0.545,0.2,0.2,1.0,0.7,2.5,3.2,0.4,0.1,0.3,0.7,2.2,5.0
2622,2010,Carlos Boozer,PF,28.0,UTA,10.0,10.0,40.2,8.9,16.8,0.53,0.0,0.0,,8.9,16.8,0.53,0.53,1.9,3.5,0.5429999999999999,3.3,9.9,13.2,3.0,0.4,0.7,2.4,3.8,19.7
2623,2010,Primož Brezec,C,30.0,MIL,4.0,0.0,6.3,1.0,1.8,0.5710000000000001,0.0,0.0,,1.0,1.8,0.5710000000000001,0.5710000000000001,0.3,0.5,0.5,0.3,0.5,0.8,0.0,0.3,0.0,0.0,1.3,2.3
2624,2010,Derrick Brown,SF,22.0,CHA,2.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2625,2010,Devin Brown,SG,31.0,CHI,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2626,2010,Shannon Brown,SG,24.0,LAL,23.0,0.0,14.1,1.8,4.7,0.39299999999999996,0.4,1.4,0.281,1.4,3.3,0.44,0.435,0.9,1.2,0.7140000000000001,0.3,1.0,1.3,0.9,0.4,0.3,0.6,1.6,4.9
2627,2010,Kobe Bryant,SG,31.0,LAL,23.0,23.0,40.1,10.2,22.2,0.45799999999999996,2.1,5.7,0.374,8.0,16.5,0.48700000000000004,0.506,6.7,8.0,0.8420000000000001,1.1,4.9,6.0,5.5,1.3,0.7,3.4,3.3,29.2
2628,2010,Caron Butler,SG,29.0,DAL,6.0,6.0,33.7,7.2,16.5,0.434,1.2,3.8,0.304,6.0,12.7,0.474,0.47,4.2,4.5,0.9259999999999999,0.5,5.3,5.8,1.3,1.5,0.8,2.5,2.7,19.7
2629,2010,Andrew Bynum,C,22.0,LAL,23.0,23.0,24.4,3.5,6.5,0.537,0.0,0.0,,3.5,6.5,0.537,0.537,1.7,2.4,0.679,2.6,4.3,6.9,0.5,0.3,1.6,0.9,2.7,8.6
2630,2010,Marcus Camby,C,35.0,POR,6.0,6.0,29.7,2.7,6.3,0.42100000000000004,0.0,0.2,0.0,2.7,6.2,0.43200000000000005,0.42100000000000004,0.5,1.0,0.5,2.7,7.3,10.0,2.3,0.7,1.2,0.5,3.0,5.8
2631,2010,Matt Carroll,SG,29.0,DAL,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2632,2010,Anthony Carter,PG,34.0,DEN,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2633,2010,Vince Carter,SG,33.0,ORL,14.0,14.0,34.3,5.3,13.1,0.402,0.9,3.6,0.235,4.4,9.5,0.466,0.435,4.1,4.9,0.826,0.6,3.6,4.2,2.3,0.9,0.2,1.6,3.6,15.5
2634,2010,Mario Chalmers,PG,23.0,MIA,5.0,0.0,26.2,3.6,8.0,0.45,1.4,4.0,0.35,2.2,4.0,0.55,0.5379999999999999,2.2,2.6,0.846,0.2,1.6,1.8,2.6,0.6,0.0,2.4,3.6,10.8
2635,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,2010,Tyson Chandler,C,27.0,CHA,4.0,0.0,15.0,1.5,2.8,0.545,0.0,0.0,,1.5,2.8,0.545,0.545,0.5,0.8,0.667,0.8,1.8,2.5,0.5,0.5,0.8,1.0,4.0,3.5
2637,2010,Earl Clark,PF,22.0,PHO,3.0,0.0,4.3,0.3,1.0,0.33299999999999996,0.0,0.0,,0.3,1.0,0.33299999999999996,0.33299999999999996,0.7,0.7,1.0,0.0,0.7,0.7,0.3,0.3,0.0,0.7,0.3,1.3
2638,2010,Jarron Collins,C,31.0,PHO,11.0,10.0,10.5,0.5,1.4,0.33299999999999996,0.0,0.0,,0.5,1.4,0.33299999999999996,0.33299999999999996,0.2,0.2,1.0,0.8,0.7,1.5,0.0,0.1,0.1,0.3,2.0,1.1
2639,2010,Jason Collins,C,31.0,ATL,3.0,0.0,3.3,1.0,1.7,0.6,0.0,0.0,,1.0,1.7,0.6,0.6,0.0,0.0,,1.0,0.7,1.7,0.0,0.0,0.0,0.3,2.3,2.0
2640,2010,Nick Collison,C,29.0,OKC,6.0,0.0,21.5,1.3,4.0,0.33299999999999996,0.0,0.2,0.0,1.3,3.8,0.348,0.33299999999999996,0.5,1.2,0.429,2.0,2.7,4.7,0.3,0.8,0.2,0.7,3.3,3.2
2641,2010,Jamal Crawford,SG,29.0,ATL,11.0,0.0,31.9,5.1,14.0,0.364,1.6,4.5,0.36,3.5,9.5,0.365,0.42200000000000004,4.5,5.3,0.845,0.1,2.6,2.7,2.7,0.8,0.1,1.8,2.4,16.3
2642,2010,Dante Cunningham,PF,22.0,POR,5.0,0.0,8.4,1.8,3.0,0.6,0.0,0.2,0.0,1.8,2.8,0.643,0.6,1.0,1.2,0.833,1.0,1.6,2.6,0.0,1.0,0.0,0.6,2.0,4.6
2643,2010,Erick Dampier,C,34.0,DAL,5.0,4.0,23.6,0.0,1.6,0.0,0.0,0.0,,0.0,1.6,0.0,0.0,1.0,2.4,0.41700000000000004,3.6,3.0,6.6,0.6,0.2,1.0,1.2,3.8,1.0
2644,2010,Marquis Daniels,SF,29.0,BOS,11.0,0.0,3.4,0.5,1.2,0.385,0.1,0.2,0.5,0.4,1.0,0.364,0.423,0.5,0.5,1.0,0.5,0.5,0.9,0.1,0.0,0.0,0.3,0.4,1.5
2645,2010,Glen Davis,PF,24.0,BOS,24.0,1.0,20.1,2.5,5.2,0.47600000000000003,0.0,0.1,0.0,2.5,5.0,0.488,0.47600000000000003,2.4,3.3,0.722,1.6,2.9,4.5,0.4,0.8,0.4,0.9,2.3,7.3
2646,2010,Carlos Delfino,SF,27.0,MIL,7.0,7.0,32.3,3.7,10.4,0.35600000000000004,2.1,5.3,0.405,1.6,5.1,0.306,0.45899999999999996,0.4,0.6,0.75,0.4,3.6,4.0,2.6,0.7,0.3,1.7,2.0,10.0
2647,2010,Luol Deng,SF,24.0,CHI,5.0,5.0,40.6,7.4,16.0,0.46299999999999997,0.2,2.4,0.083,7.2,13.6,0.529,0.469,3.8,5.2,0.731,1.6,3.4,5.0,1.4,1.2,0.8,0.6,3.0,18.8
2648,2010,Boris Diaw,PF,27.0,CHA,4.0,4.0,38.0,3.5,7.0,0.5,0.3,2.3,0.111,3.3,4.8,0.684,0.518,0.3,0.5,0.5,1.8,3.3,5.0,4.0,0.3,0.8,3.0,2.8,7.5
2649,2010,Travis Diener,PG,27.0,POR,2.0,0.0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2650,2010,Goran Dragić,PG,23.0,PHO,16.0,0.0,14.8,2.7,6.3,0.43,0.8,2.5,0.325,1.9,3.8,0.5,0.495,1.4,1.9,0.742,0.6,1.2,1.8,2.3,0.3,0.1,1.0,1.1,7.6
2651,2010,Jared Dudley,SF,24.0,PHO,16.0,0.0,23.6,2.5,5.4,0.465,1.6,3.7,0.424,0.9,1.7,0.556,0.61,1.1,1.8,0.607,0.9,2.8,3.8,1.8,1.1,0.4,0.6,2.3,7.6
2652,2010,Tim Duncan,C,33.0,SAS,10.0,10.0,37.3,7.8,15.0,0.52,0.1,0.2,0.5,7.7,14.8,0.52,0.523,3.3,6.9,0.478,3.0,6.9,9.9,2.6,0.8,1.7,2.4,2.7,19.0
2653,2010,Kevin Durant,SF,21.0,OKC,6.0,6.0,38.5,7.2,20.5,0.35,1.7,5.8,0.28600000000000003,5.5,14.7,0.375,0.39,9.0,10.3,0.871,1.3,6.3,7.7,2.3,0.5,1.3,3.7,2.8,25.0
2654,2010,Maurice Evans,SF,31.0,ATL,11.0,0.0,13.5,1.0,3.4,0.297,0.3,0.9,0.3,0.7,2.5,0.29600000000000004,0.33799999999999997,0.0,0.0,,0.4,0.8,1.2,0.2,0.8,0.0,0.5,1.7,2.3
2655,2010,Jordan Farmar,PG,23.0,LAL,23.0,0.0,13.1,1.7,4.1,0.40399999999999997,0.9,2.2,0.4,0.8,1.9,0.409,0.511,0.4,0.6,0.6920000000000001,0.0,1.1,1.2,1.4,0.7,0.0,0.9,1.3,4.6
2656,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2657,2010,Raymond Felton,PG,25.0,CHA,4.0,4.0,32.5,4.3,10.5,0.405,1.0,3.3,0.308,3.3,7.3,0.44799999999999995,0.452,2.3,3.0,0.75,0.8,1.8,2.5,5.0,0.5,0.0,1.5,2.0,11.8
2658,2010,Rudy Fernández,SG,24.0,POR,6.0,3.0,19.8,2.0,4.5,0.444,1.8,3.8,0.478,0.2,0.7,0.25,0.648,1.0,1.3,0.75,0.3,1.3,1.7,1.3,0.2,0.0,0.8,1.2,6.8
2659,2010,Kyrylo Fesenko,C,23.0,UTA,10.0,9.0,18.1,1.3,3.0,0.433,0.0,0.0,,1.3,3.0,0.433,0.433,0.7,2.1,0.33299999999999996,0.8,3.1,3.9,1.2,0.0,0.5,1.4,3.0,3.3
2660,2010,Michael Finley,SF,36.0,BOS,18.0,0.0,6.0,0.3,1.1,0.25,0.2,0.6,0.273,0.1,0.5,0.222,0.325,0.1,0.1,1.0,0.1,0.6,0.6,0.2,0.2,0.0,0.0,0.2,0.8
2661,2010,Derek Fisher,PG,35.0,LAL,23.0,23.0,32.8,3.6,8.0,0.44799999999999995,1.2,3.3,0.36,2.4,4.7,0.509,0.522,2.0,2.4,0.821,0.4,2.1,2.5,2.8,1.2,0.0,1.6,3.6,10.3
2662,2010,Channing Frye,C,26.0,PHO,16.0,0.0,27.2,2.7,7.4,0.364,1.9,5.4,0.349,0.8,2.0,0.406,0.49200000000000005,0.9,1.0,0.938,0.6,5.0,5.6,0.9,0.8,0.6,0.5,3.1,8.2
2663,2010,Dan Gadzuric,C,31.0,MIL,7.0,0.0,10.9,1.3,2.4,0.529,0.0,0.0,,1.3,2.4,0.529,0.529,0.1,0.6,0.25,1.4,2.0,3.4,0.1,0.1,0.7,0.9,2.1,2.7
2664,2010,Sundiata Gaines,PG,23.0,UTA,5.0,0.0,1.4,1.0,1.2,0.833,0.2,0.2,1.0,0.8,1.0,0.8,0.917,0.0,0.4,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,2.2
2665,2010,Kevin Garnett,PF,33.0,BOS,23.0,23.0,33.3,6.5,13.1,0.495,0.0,0.1,0.0,6.5,13.0,0.498,0.495,2.0,2.4,0.8390000000000001,1.4,6.0,7.4,2.5,1.1,0.9,1.3,3.2,15.0
2666,2010,Pau Gasol,C,29.0,LAL,23.0,23.0,39.7,7.2,13.3,0.539,0.0,0.1,0.0,7.2,13.2,0.545,0.539,5.2,6.9,0.759,4.0,7.1,11.1,3.5,0.4,2.1,1.9,2.7,19.6
2667,2010,Daniel Gibson,PG,23.0,CLE,5.0,0.0,4.6,0.4,1.4,0.28600000000000003,0.2,0.8,0.25,0.2,0.6,0.33299999999999996,0.35700000000000004,0.4,0.4,1.0,0.0,0.6,0.6,0.2,0.0,0.0,0.4,0.6,1.4
2668,2010,Taj Gibson,PF,24.0,CHI,5.0,5.0,29.0,3.2,7.6,0.42100000000000004,0.0,0.0,,3.2,7.6,0.42100000000000004,0.42100000000000004,1.2,2.2,0.545,1.8,5.2,7.0,0.6,0.2,0.6,0.4,3.4,7.6
2669,2010,Manu Ginóbili,SG,32.0,SAS,10.0,10.0,35.2,5.8,14.0,0.414,2.0,6.0,0.33299999999999996,3.8,8.0,0.475,0.486,5.8,6.7,0.866,0.4,3.3,3.7,6.0,2.6,0.2,3.0,3.0,19.4
2670,2010,Marcin Gortat,C,25.0,ORL,14.0,0.0,15.1,1.2,1.9,0.654,0.0,0.0,,1.2,1.9,0.654,0.654,0.6,0.8,0.727,1.7,2.7,4.4,0.6,0.2,0.3,0.2,2.1,3.0
2671,2010,Joey Graham,SF,27.0,DEN,4.0,0.0,7.3,2.5,4.3,0.588,0.3,0.8,0.33299999999999996,2.3,3.5,0.643,0.618,0.8,1.3,0.6,1.0,1.5,2.5,0.0,0.5,0.3,0.3,1.5,6.0
2672,2010,Stephen Graham,SG,27.0,CHA,2.0,0.0,2.5,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
2673,2010,Jeff Green,PF,23.0,OKC,6.0,6.0,37.3,3.8,11.7,0.32899999999999996,1.3,4.5,0.29600000000000004,2.5,7.2,0.349,0.386,2.8,3.3,0.85,1.0,3.7,4.7,1.7,0.7,0.5,1.0,2.7,11.8
2674,2010,James Harden,SG,20.0,OKC,6.0,0.0,20.0,2.0,5.2,0.387,1.0,2.7,0.375,1.0,2.5,0.4,0.484,2.7,3.2,0.8420000000000001,0.2,2.3,2.5,1.8,1.0,0.2,0.5,2.3,7.7
2675,2010,Udonis Haslem,PF,29.0,MIA,5.0,0.0,28.4,2.6,7.4,0.35100000000000003,0.0,0.0,,2.6,7.4,0.35100000000000003,0.35100000000000003,0.8,1.2,0.667,1.8,5.6,7.4,0.8,0.2,0.2,1.0,3.6,6.0
2676,2010,Brendan Haywood,C,30.0,DAL,6.0,2.0,23.2,2.0,3.5,0.5710000000000001,0.0,0.0,,2.0,3.5,0.5710000000000001,0.5710000000000001,2.0,3.3,0.6,3.0,3.2,6.2,0.5,1.2,1.7,0.5,2.3,6.0
2677,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,2010,J.J. Hickson,PF,21.0,CLE,11.0,0.0,7.2,1.3,2.0,0.636,0.0,0.0,,1.3,2.0,0.636,0.636,1.0,1.5,0.688,0.1,0.7,0.8,0.1,0.0,0.0,0.5,0.8,3.5
2679,2010,Nenê Hilário,C,27.0,DEN,5.0,5.0,33.8,3.6,5.8,0.621,0.0,0.0,,3.6,5.8,0.621,0.621,4.2,7.2,0.583,1.6,4.2,5.8,2.2,1.2,0.2,0.8,3.4,11.4
2680,2010,George Hill,PG,23.0,SAS,10.0,8.0,34.4,4.6,10.2,0.451,1.1,2.9,0.379,3.5,7.3,0.479,0.505,3.1,3.7,0.838,0.5,2.6,3.1,0.7,1.0,0.2,0.8,2.1,13.4
2681,2010,Grant Hill*,SF,37.0,PHO,16.0,16.0,28.3,3.7,7.7,0.48,0.2,1.0,0.188,3.5,6.7,0.523,0.49200000000000005,2.1,2.4,0.868,0.8,5.1,5.8,2.3,0.8,0.6,1.2,2.9,9.6
2682,2010,Kirk Hinrich,SG,29.0,CHI,5.0,5.0,39.2,4.4,10.4,0.423,1.6,3.2,0.5,2.8,7.2,0.389,0.5,2.0,2.8,0.7140000000000001,0.2,4.2,4.4,4.0,1.4,0.0,0.4,2.8,12.4
2683,2010,Al Horford,C,23.0,ATL,11.0,11.0,35.3,6.1,11.6,0.523,0.1,0.1,1.0,6.0,11.5,0.52,0.527,2.4,2.8,0.8390000000000001,2.5,6.5,9.0,1.8,0.7,1.7,1.4,3.2,14.6
2684,2010,Dwight Howard,C,24.0,ORL,14.0,14.0,35.5,6.1,10.0,0.614,0.0,0.0,,6.1,10.0,0.614,0.614,5.9,11.3,0.519,2.7,8.4,11.1,1.4,0.8,3.5,3.6,4.2,18.1
2685,2010,Juwan Howard,C,36.0,POR,6.0,0.0,14.5,1.7,3.2,0.526,0.0,0.0,,1.7,3.2,0.526,0.526,0.0,0.0,,1.3,1.3,2.7,0.7,0.2,0.2,0.5,3.3,3.3
2686,2010,Larry Hughes,SG,31.0,CHA,4.0,0.0,14.5,2.0,4.3,0.47100000000000003,1.0,2.5,0.4,1.0,1.8,0.5710000000000001,0.588,1.0,1.8,0.5710000000000001,0.3,3.0,3.3,1.5,0.0,0.0,0.8,2.0,6.0
2687,2010,Serge Ibaka,PF,20.0,OKC,6.0,0.0,25.5,3.3,5.8,0.5710000000000001,0.0,0.0,,3.3,5.8,0.5710000000000001,0.5710000000000001,1.2,1.7,0.7,2.2,4.3,6.5,0.3,0.3,2.0,1.0,3.2,7.8
2688,2010,Zydrunas Ilgauskas,C,34.0,CLE,7.0,0.0,9.9,0.7,1.9,0.385,0.0,0.0,,0.7,1.9,0.385,0.385,0.3,0.4,0.667,1.0,0.6,1.6,0.4,0.0,1.0,0.1,1.4,1.7
2689,2010,Didier Ilunga-Mbenga,C,29.0,LAL,3.0,0.0,4.0,0.7,2.0,0.33299999999999996,0.0,0.0,,0.7,2.0,0.33299999999999996,0.33299999999999996,0.3,0.3,1.0,0.0,1.7,1.7,0.3,0.0,0.0,0.0,0.7,1.7
2690,2010,Ersan İlyasova,PF,22.0,MIL,7.0,0.0,22.4,3.4,7.1,0.48,0.7,2.0,0.35700000000000004,2.7,5.1,0.528,0.53,2.1,2.6,0.833,3.0,4.6,7.6,0.4,0.7,0.1,1.4,2.0,9.7
2691,2010,Royal Ivey,SG,28.0,MIL,3.0,0.0,3.7,0.7,2.0,0.33299999999999996,0.0,0.7,0.0,0.7,1.3,0.5,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.3,0.3,0.3,1.3
2692,2010,Stephen Jackson,SG,31.0,CHA,4.0,4.0,39.0,6.0,16.8,0.358,0.8,4.5,0.16699999999999998,5.3,12.3,0.429,0.381,5.3,6.5,0.8079999999999999,1.5,3.5,5.0,3.8,1.3,0.3,4.3,3.3,18.0
